叶子代码,叶子行业,股票代码,股票名称,最新权重
850142,畜禽饲料,002567,唐人神,9.3628
850142,畜禽饲料,603363,傲农生物,8.4310
850142,畜禽饲料,603609,禾丰股份,5.5936
850142,畜禽饲料,603151,邦基科技,1.8885
850142,畜禽饲料,001366,播恩集团,1.2017
850142,畜禽饲料,688156,路德科技,3.0068
850142,畜禽饲料,000876,新希望,29.7010
850142,畜禽饲料,000702,正虹科技,1.9703
851512,化学制剂,000513,丽珠集团,1.1538
851512,化学制剂,000566,海南海药,0.6027
851512,化学制剂,000597,东北制药,0.3289
851512,化学制剂,000766,通化金马,1.3926
851512,化学制剂,000788,北大医药,0.2419
851512,化学制剂,000813,德展健康,0.5430
851512,化学制剂,000908,石药景峰,0.4640
851512,化学制剂,000915,华特达因,0.4665
851512,化学制剂,000931,中关村,0.2395
851512,化学制剂,000963,华东医药,2.6162
851512,化学制剂,002004,华邦健康,0.6762
851512,化学制剂,002019,亿帆医药,0.8115
851512,化学制剂,002020,京新药业,0.8537
851512,化学制剂,002262,恩华药业,1.3095
851512,化学制剂,002294,信立泰,1.8147
851512,化学制剂,002370,亚太药业,0.2440
851512,化学制剂,002393,力生制药,0.2293
851512,化学制剂,002422,科伦药业,5.6707
851512,化学制剂,002437,誉衡药业,0.6015
851512,化学制剂,002550,千红制药,0.6466
851512,化学制剂,002653,海思科,2.2209
851512,化学制剂,002675,东诚药业,0.8444
851512,化学制剂,002755,奥赛康,0.4281
851512,化学制剂,002793,罗欣药业,0.3487
851512,化学制剂,002826,易明医药,0.2297
851512,化学制剂,002900,哈三联,0.1215
851512,化学制剂,002923,润都股份,0.1790
851512,化学制剂,002940,昂利康,0.3007
851512,化学制剂,003020,立方制药,0.1930
851512,化学制剂,300006,莱美药业,0.4011
851512,化学制剂,300016,北陆药业,0.3737
851512,化学制剂,300086,康芝药业,0.1988
851512,化学制剂,300110,华仁药业,0.2307
851512,化学制剂,300194,福安药业,0.3838
851512,化学制剂,300199,翰宇药业,1.5606
851512,化学制剂,300233,金城医药,0.4031
851512,化学制剂,300254,仟源医药,0.1907
851512,化学制剂,300255,常山药业,1.9703
851512,化学制剂,300434,金石亚药,0.2408
851512,化学制剂,300436,广生堂,0.9103
851512,化学制剂,300558,贝达药业,1.7300
851512,化学制剂,300573,兴齐眼药,1.1636
851512,化学制剂,300584,海辰药业,0.1663
851512,化学制剂,300705,九典制药,0.3366
851512,化学制剂,300723,一品红,0.6583
851512,化学制剂,301075,多瑞医药,0.1652
851512,化学制剂,600062,华润双鹤,0.8137
851512,化学制剂,600079,ST人福,2.0339
851512,化学制剂,600196,复星医药,3.4077
851512,化学制剂,600276,恒瑞医药,20.5740
851512,化学制剂,600380,健康元,1.0251
851512,化学制剂,600420,国药现代,0.5599
851512,化学制剂,600513,联环药业,0.2873
851512,化学制剂,600521,华海药业,1.7204
851512,化学制剂,600613,神奇制药,0.1421
851512,化学制剂,600624,ST复华,0.1794
851512,化学制剂,600664,哈药股份,0.9032
851512,化学制剂,600789,鲁抗医药,0.6651
851512,化学制剂,600812,华北制药,0.4297
851512,化学制剂,600851,海欣股份,0.3543
851512,化学制剂,603168,莎普爱思,0.1150
851512,化学制剂,603367,辰欣药业,0.3892
851512,化学制剂,603669,灵康药业,0.1322
851512,化学制剂,603676,卫信康,0.0958
851512,化学制剂,603707,健友股份,0.4607
851512,化学制剂,603811,诚意药业,0.2772
851512,化学制剂,688091,上海谊众,0.5158
851512,化学制剂,688117,圣诺生物,0.4233
851512,化学制剂,688189,ST南新,0.1136
851512,化学制剂,688192,迪哲医药,1.2176
851512,化学制剂,688221,前沿生物,0.5049
851512,化学制剂,688266,泽璟制药,2.7731
851512,化学制剂,688321,微芯生物,0.9894
851512,化学制剂,688505,复旦张江,0.3001
851512,化学制剂,688513,苑东生物,0.5052
851512,化学制剂,688553,汇宇制药,0.4787
851512,化学制剂,688566,吉贝尔,0.1769
851512,化学制剂,688578,艾力斯,3.4129
851512,化学制剂,688658,悦康药业,0.3426
851512,化学制剂,688799,华纳药厂,0.3411
851512,化学制剂,688176,亚虹医药,0.5719
851512,化学制剂,688062,迈威生物,0.8975
851512,化学制剂,301130,西点药业,0.1058
851512,化学制剂,688197,首药控股,0.1751
851512,化学制剂,301263,泰恩康,0.7096
851512,化学制剂,688302,海创药业,0.3167
851512,化学制剂,601089,福元医药,0.2479
851512,化学制剂,688382,益方生物,1.2480
851512,化学制剂,000919,金陵药业,0.2271
851512,化学制剂,002693,双成药业,0.2055
851512,化学制剂,002742,冀衡医药,0.1302
851512,化学制剂,002872,ST天圣,0.1053
851512,化学制剂,300111,向日葵,0.2763
851512,化学制剂,300204,舒泰神,0.7839
851512,化学制剂,600267,海正药业,1.0497
851512,化学制剂,600774,汉商集团,0.0838
851512,化学制剂,688373,盟科药业,0.2317
851512,化学制剂,688247,宣泰医药,0.1524
851512,化学制剂,688428,诺诚健华,0.8599
851512,化学制剂,688506,百利天恒,3.3010
851512,化学制剂,301507,民生健康,0.1521
851512,化学制剂,688235,百济神州,3.3843
851512,化学制剂,002038,双鹭药业,0.4069
851512,化学制剂,002399,海普瑞,0.2933
851512,化学制剂,603207,小方制药,0.1379
851512,化学制剂,688759,必贝特-U,0.2226
851512,化学制剂,000153,丰原药业,0.2004
851534,体外诊断,002030,达安基因,3.6650
851534,体外诊断,002932,*ST明德,1.2920
851534,体外诊断,300289,利德曼,1.1856
851534,体外诊断,300396,ST迪瑞,0.6432
851534,体外诊断,300406,九强生物,1.9928
851534,体外诊断,300439,美康生物,1.3897
851534,体外诊断,300463,迈克生物,2.7901
851534,体外诊断,300482,万孚生物,3.2392
851534,体外诊断,300639,凯普生物,1.4563
851534,体外诊断,300642,透景生命,0.9479
851534,体外诊断,300685,艾德生物,4.0147
851534,体外诊断,300832,新产业,7.5326
851534,体外诊断,300942,易瑞生物,0.1130
851534,体外诊断,600645,中源协和,4.7231
851534,体外诊断,603387,基蛋生物,1.8707
851534,体外诊断,603658,安图生物,4.0656
851534,体外诊断,688067,爱威科技,0.5028
851534,体外诊断,688068,热景生物,6.0437
851534,体外诊断,688075,安旭生物,0.6841
851534,体外诊断,688217,睿昂基因,0.4722
851534,体外诊断,688289,圣湘生物,3.4357
851534,体外诊断,688298,东方生物,1.3625
851534,体外诊断,688317,之江生物,1.3572
851534,体外诊断,688338,赛科希德,1.2615
851534,体外诊断,688389,普门科技,2.1725
851534,体外诊断,688393,安必平,0.6898
851534,体外诊断,688399,硕世生物,1.5915
851534,体外诊断,688468,科美诊断,1.0761
851534,体外诊断,688575,亚辉龙,2.1086
851534,体外诊断,688606,奥泰生物,1.2282
851534,体外诊断,688656,浩欧博,1.2318
851534,体外诊断,688767,博拓生物,1.6907
851534,体外诊断,688193,仁度生物,0.6703
851534,体外诊断,688253,英诺特,2.6877
851534,体外诊断,002432,九安医疗,19.3599
851534,体外诊断,688426,康为世纪,0.4501
851534,体外诊断,603392,万泰生物,7.4639
851534,体外诊断,002022,科华生物,1.5359
851511,原料药,000756,新华制药,2.2450
851511,原料药,000952,广济药业,0.8542
851511,原料药,002099,海翔药业,3.1435
851511,原料药,002102,ST能特,2.2756
851511,原料药,002365,永安药业,1.7942
851511,原料药,300267,尔康制药,1.8713
851511,原料药,300381,溢多利,1.1284
851511,原料药,300401,花园生物,2.8090
851511,原料药,300452,山河药辅,1.1195
851511,原料药,300497,富祥股份,4.1425
851511,原料药,300583,赛托生物,0.5858
851511,原料药,300636,同和药业,1.2379
851511,原料药,300702,天宇股份,1.7843
851511,原料药,300765,石药创新,9.1688
851511,原料药,300966,共同药业,0.7742
851511,原料药,301089,拓新药业,0.8556
851511,原料药,301211,亨迪药业,0.9226
851511,原料药,600216,浙江医药,4.5573
851511,原料药,603229,奥翔药业,1.8762
851511,原料药,603351,威尔药业,0.8885
851511,原料药,603520,司太立,1.8392
851511,原料药,603538,美诺华,4.8621
851511,原料药,605116,奥锐特,1.4355
851511,原料药,605177,东亚药业,0.5201
851511,原料药,605507,国邦医药,3.8892
851511,原料药,688356,键凯科技,1.7084
851511,原料药,688690,纳微科技,5.2519
851511,原料药,301258,富士莱,0.4900
851511,原料药,000953,中哲精化,0.7831
851511,原料药,002332,仙琚制药,4.1402
851511,原料药,002817,黄山胶囊,0.6244
851511,原料药,301065,本立科技,0.5369
851511,原料药,600488,津药药业,1.5651
851511,原料药,688166,博瑞医药,6.6799
851511,原料药,301277,新天地,0.6606
851511,原料药,301246,宏源药业,1.9223
851511,原料药,301281,科源制药,1.1322
851511,原料药,001367,海森药业,0.4665
851511,原料药,301301,川宁生物,3.4600
851511,原料药,688076,ST诺泰,3.4671
851511,原料药,688758,赛分科技,3.1822
851511,原料药,000739,普洛药业,7.3465
851533,医疗耗材,002551,尚荣医疗,0.7683
851533,医疗耗材,002901,大博医疗,1.6833
851533,医疗耗材,002950,奥美医疗,1.1028
851533,医疗耗材,300003,乐普医疗,7.6548
851533,医疗耗材,300238,冠昊生物,1.0892
851533,医疗耗材,300326,ST凯利,1.4890
851533,医疗耗材,300453,三鑫医疗,1.5350
851533,医疗耗材,300529,健帆生物,3.8120
851533,医疗耗材,300595,欧普康视,2.8794
851533,医疗耗材,300653,正海生物,0.7441
851533,医疗耗材,300677,英科医疗,10.1293
851533,医疗耗材,300981,中红医疗,0.6531
851533,医疗耗材,301033,迈普医学,0.9239
851533,医疗耗材,301093,华兰股份,2.4796
851533,医疗耗材,600529,山东药玻,4.9315
851533,医疗耗材,603222,济民健康,1.3746
851533,医疗耗材,603301,振德医疗,5.2834
851533,医疗耗材,603309,维力医疗,0.8923
851533,医疗耗材,603880,南卫股份,0.4631
851533,医疗耗材,603976,正川股份,0.5262
851533,医疗耗材,603987,康德莱,0.9204
851533,医疗耗材,605369,拱东医疗,0.5662
851533,医疗耗材,688013,天臣医疗,0.4629
851533,医疗耗材,688016,心脉医疗,3.4169
851533,医疗耗材,688029,南微医学,4.2896
851533,医疗耗材,688050,爱博医疗,3.2158
851533,医疗耗材,688085,三友医疗,1.4540
851533,医疗耗材,688108,赛诺医疗,2.8542
851533,医疗耗材,688161,威高骨科,0.6386
851533,医疗耗材,688198,佰仁医疗,1.4936
851533,医疗耗材,688314,康拓医疗,0.4828
851533,医疗耗材,688366,昊海生科,1.4416
851533,医疗耗材,688613,奥精医疗,0.7058
851533,医疗耗材,688617,惠泰医疗,8.9565
851533,医疗耗材,688236,春立医疗,0.3929
851533,医疗耗材,301122,采纳股份,0.3287
851533,医疗耗材,301097,天益医疗,0.4031
851533,医疗耗材,301234,五洲医疗,0.4412
851533,医疗耗材,301087,可孚医疗,2.5340
851533,医疗耗材,688026,洁特生物,0.4884
851533,医疗耗材,688151,华强科技,0.6468
851533,医疗耗材,688351,微电生理,1.3922
851533,医疗耗材,688581,安杰思,0.7698
851533,医疗耗材,301370,国科恒泰,0.7328
851533,医疗耗材,301580,爱迪特,2.5740
851533,医疗耗材,688576,西山科技,0.4161
851533,医疗耗材,603205,健尔康,0.4471
851533,医疗耗材,301188,力诺药包,2.1043
851533,医疗耗材,603014,威高血净,1.6584
851533,医疗耗材,603718,*ST海利,0.5506
851533,医疗耗材,688712,北芯生命,0.6422
851533,医疗耗材,002382,蓝帆医疗,2.1610
851542,医药流通,000078,ST海王,3.0758
851542,医药流通,000411,英特集团,2.0686
851542,医药流通,000705,浙江震元,2.0041
851542,医药流通,000950,重药控股,5.1133
851542,医药流通,002462,嘉事堂,2.4809
851542,医药流通,002589,瑞康医药,3.4960
851542,医药流通,002788,鹭燕医药,2.8425
851542,医药流通,300937,药易购,1.2700
851542,医药流通,301015,百洋医药,3.4966
851542,医药流通,301126,达嘉维康,1.0939
851542,医药流通,600056,中国医药,8.6569
851542,医药流通,600272,开开实业,1.1874
851542,医药流通,600511,国药股份,10.8181
851542,医药流通,600538,国发股份,2.7456
851542,医药流通,600713,南京医药,3.6477
851542,医药流通,600829,人民同泰,1.7188
851542,医药流通,600998,九州通,11.4116
851542,医药流通,601607,上海医药,10.5865
851542,医药流通,603368,柳药集团,5.6900
851542,医药流通,603716,塞力医疗,2.7935
851542,医药流通,603122,合富中国,2.2914
851542,医药流通,603108,润达医疗,5.1053
851542,医药流通,301584,建发致新,1.5050
851542,医药流通,000028,国药一致,4.8993
851564,医院,002044,美年健康,12.3634
851564,医院,002173,创新医疗,5.5801
851564,医院,002219,新里程,4.2625
851564,医院,002524,光正眼科,1.2835
851564,医院,300015,爱尔眼科,37.3077
851564,医院,300143,盈康生命,3.1344
851564,医院,600568,ST中珠,2.1663
851564,医院,600763,通策医疗,10.3180
851564,医院,301103,何氏眼科,1.1356
851564,医院,301239,普瑞眼科,2.2072
851564,医院,002172,澳洋健康,1.5151
851564,医院,301267,华厦眼科,4.5683
851564,医院,301293,三博脑科,6.6597
851564,医院,002622,皓宸医疗,1.2310
851564,医院,000516,国际医学,6.2666
852061,综合电商,603613,国联股份,62.9188
852061,综合电商,600365,ST通葡,6.5907
852061,综合电商,002024,ST易购,30.4903
851543,线下药店,301017,漱玉平民,2.6465
851543,线下药店,600833,第一医药,3.2866
851543,线下药店,603233,大参林,23.2296
851543,线下药店,603883,老百姓,13.8361
851543,线下药店,603939,益丰药房,36.9614
851543,线下药店,605266,健之佳,3.3727
851543,线下药店,301408,华人健康,6.6965
851543,线下药店,002727,一心堂,9.9701
852071,旅游零售Ⅲ,600185,珠免集团,6.5189
852071,旅游零售Ⅲ,601888,中国中免,93.481
851523,疫苗,300142,沃森生物,23.3762
851523,疫苗,300601,康泰生物,8.4001
851523,疫苗,300841,康华生物,4.2982
851523,疫苗,600739,辽宁成大,10.6177
851523,疫苗,688185,康希诺,4.7040
851523,疫苗,688276,百克生物,2.2661
851523,疫苗,688319,欧林生物,8.5961
851523,疫苗,688670,金迪克,0.6757
851523,疫苗,688739,成大生物,4.3469
851523,疫苗,301207,华兰疫苗,2.7814
851523,疫苗,002007,华兰生物,13.4716
851523,疫苗,300122,智飞生物,16.4654
851522,血液制品,002252,上海莱士,43.0682
851522,血液制品,002880,卫光生物,2.6577
851522,血液制品,300294,博雅生物,9.5211
851522,血液制品,600161,天坛生物,24.6779
851522,血液制品,300318,博晖创新,3.6382
851522,血液制品,688765,禾元生物,4.8156
851522,血液制品,000403,派林生物,11.6209
851532,医疗设备,300030,阳普医疗,0.4741
851532,医疗设备,300049,福瑞医科,3.4544
851532,医疗设备,300171,东富龙,1.6885
851532,医疗设备,300206,理邦仪器,1.1383
851532,医疗设备,300246,宝莱特,1.1734
851532,医疗设备,300298,三诺生物,1.6725
851532,医疗设备,300314,戴维医疗,0.3265
851532,医疗设备,300358,楚天科技,1.3684
851532,医疗设备,300562,乐心医疗,0.7016
851532,医疗设备,300633,开立医疗,1.6033
851532,医疗设备,300753,爱朋医疗,0.4358
851532,医疗设备,300760,迈瑞医疗,25.7319
851532,医疗设备,300869,康泰医学,0.5745
851532,医疗设备,600055,万东医疗,1.5651
851532,医疗设备,600587,新华医疗,1.9731
851532,医疗设备,688139,海尔生物,1.6357
851532,医疗设备,688212,澳华内镜,0.8680
851532,医疗设备,688277,天智航-U,2.6608
851532,医疗设备,688301,奕瑞科技,7.4907
851532,医疗设备,688358,祥生医疗,0.3355
851532,医疗设备,688580,伟思医疗,0.6719
851532,医疗设备,688607,康众医疗,0.7408
851532,医疗设备,688626,翔宇医疗,0.9200
851532,医疗设备,688677,海泰新光,2.2909
851532,医疗设备,301235,华康洁净,0.6642
851532,医疗设备,688273,麦澜德,0.4421
851532,医疗设备,688271,联影医疗,19.9286
851532,医疗设备,688114,华大智造,4.1252
851532,医疗设备,301363,美好医疗,1.4502
851532,医疗设备,301367,瑞迈特,1.2032
851532,医疗设备,301290,东星医疗,0.6037
851532,医疗设备,688410,山外山,0.9598
851532,医疗设备,300341,麦克奥迪,0.8774
851532,医疗设备,301515,港通医疗,0.3251
851532,医疗设备,301602,超研股份,0.3987
851532,医疗设备,688755,汉邦科技,0.5490
851532,医疗设备,688805,健信超导,0.4784
851532,医疗设备,300430,*ST益通,0.2599
851532,医疗设备,002223,鱼跃医疗,6.2368
852034,商业物业经营,000058,深赛格,2.4740
852034,商业物业经营,000061,农产品,5.4202
852034,商业物业经营,000785,居然智家,5.4383
852034,商业物业经营,002344,海宁皮城,3.0696
852034,商业物业经营,002818,富森美,2.2127
852034,商业物业经营,300947,德必集团,1.4121
852034,商业物业经营,600113,浙江东日,6.9095
852034,商业物业经营,600415,小商品城,37.5159
852034,商业物业经营,600605,汇通能源,4.3961
852034,商业物业经营,600655,豫园股份,7.6376
852034,商业物业经营,600790,轻纺城,3.4511
852034,商业物业经营,601828,美凯龙,4.4541
852034,商业物业经营,603682,锦和商管,2.1071
852034,商业物业经营,000882,华联股份,3.7911
852034,商业物业经营,002177,御银股份,4.8694
